Effective date ,S&P 500 Energy ,S&P 500 Health Care ,S&P 500 Information Technology ,S&P 500 Communication Services ,S&P 500 Consumer Discretionary ,S&P 500 Consumer Staples ,S&P 500 Financials ,S&P 500 Industrials ,S&P 500 Materials ,S&P 500 Real Estate ,S&P 500 Utilities 
08/08/2011,-8.2733174,-5.2531405,-5.781262,-5.355676,-6.6687517,-3.8216561,-9.9839593,-6.8676412,-7.2833822,-8.4755739,-5.4703919
09/08/2011,4.6270005,3.7593985,4.5505055,4.3568825,4.829281,2.2220728,8.2094138,4.610748,5.9092049,9.1042719,3.2171582
10/08/2011,-3.7809165,-4.1984733,-4.051742,-2.7361943,-4.3759324,-3.6372007,-7.1095968,-4.9051521,-3.2918107,-2.9808016,-2.0525816
11/08/2011,5.1709402,4.6653964,4.4687002,2.5138948,4.5167521,3.0748754,6.2660472,4.5365124,4.8878441,5.164034,4.2235302
12/08/2011,0.6765542,0.7833618,0.5818915,-0.4837768,1.1870069,0.9932788,-1.1965714,1.8179081,0.6257004,-0.1650574,-0.6143726
15/08/2011,3.3923274,1.8337074,1.7458603,2.3384461,1.436499,1.4392027,3.2372635,1.7558776,1.5313225,3.2156733,3.4779894
16/08/2011,-1.6961393,-0.2499462,-1.028531,-0.2784603,-0.436273,0.1260423,-1.9231854,-1.4894467,-1.4808044,-0.4004485,-0.3017137
17/08/2011,0.4586518,0.0619696,-0.8451639,1.6343627,-0.2956008,0.7520739,0.6037953,-0.3503337,0.2505103,0.3216468,0.8231449
18/08/2011,-5.6802909,-3.3442835,-5.2815904,-2.5373737,-4.9494245,-1.7780483,-5.0128608,-5.6509511,-5.802869,-4.6569413,-1.2726618
19/08/2011,-1.6533255,-0.2785826,-2.748627,-1.3017163,-1.3760963,-0.5642715,-1.8895174,-1.4669543,-1.4344665,-1.9083649,-0.7661437
22/08/2011,-0.5497198,0.1452676,0.6877079,0.8400538,0.3274297,0.2952175,-1.2696271,0.3622467,-0.0299043,0.2742544,-0.1164216
23/08/2011,4.5806106,3.1466191,3.9342533,2.6407864,3.831034,2.2076138,3.2428403,3.5340314,3.4250673,2.5982906,1.8342433
24/08/2011,0.4322619,1.1575076,0.7559972,1.3310608,1.646605,0.406387,2.8280883,1.9691223,1.3304411,1.3662113,1.9819277
25/08/2011,-2.2376795,-1.716394,-1.5563274,-1.6659992,-1.9467285,-1.542482,-0.456434,-1.8446857,-0.9752153,-1.9395135,-1.518105
26/08/2011,1.742233,1.1642457,2.3027202,0.1710516,2.1179759,0.7671393,1.0052319,1.9214576,2.0945427,1.575595,-0.1019674
29/08/2011,2.8608343,2.5652057,2.7774121,1.2359733,2.8952448,1.8020623,4.1729717,3.1883731,2.9785432,2.9372937,1.9393576
30/08/2011,0.3269733,0.3565436,0.2535861,0.9879518,0.3956344,0.2082544,-0.7374714,0.8006697,0.8361892,0.3847387,-0.0235599
31/08/2011,0.6577771,0.6556949,0.0459899,-1.630478,0.6047017,0.2896908,1.215737,0.6751634,0.2582926,1.2376238,0.730529
01/09/2011,-0.8686725,-0.7422595,-1.0828204,-0.9783312,-1.2933072,-0.389325,-2.3744648,-1.6102424,-1.3062147,-1.2540421,-0.6082583
02/09/2011,-2.533259,-2.2146686,-2.4526889,-1.0859802,-2.7573467,-1.3332913,-4.004329,-3.0654274,-2.3997069,-2.35623,-1.1474638
06/09/2011,-1.136085,0.2513503,-0.4816981,-1.0566287,-0.4045734,-0.4089065,-1.7682312,-1.2333609,-0.6615991,-0.1635992,-0.5774153
07/09/2011,3.6499669,2.4245172,2.7392888,1.1513432,2.6139173,1.5557338,4.808215,3.0800274,2.668745,3.900041,0.9938929
08/09/2011,-1.220339,-1.1223666,-0.3934664,-0.5773672,-1.3425129,-0.1831965,-2.2765258,-1.4958449,-1.1869709,-0.9462976,-0.0889258
09/09/2011,-3.2500303,-2.9286279,-2.2999558,-1.1531442,-2.7006281,-2.2403645,-3.1552253,-2.6546682,-3.1799981,-3.2561102,-2.0293123
12/09/2011,0.5299616,0.3689837,1.2555195,0.6462442,1.1762175,0.1424225,1.2240424,0.142516,-0.7742246,0.3620803,0.8479196
13/09/2011,0.2469802,0.9055523,1.2215625,1.1591061,1.1696321,0.190704,0.6316929,1.8962268,1.5944558,0.2459823,0.5525194
14/09/2011,1.2836173,0.9456455,1.6298565,0.4781139,1.6465807,1.222699,1.2255635,1.7476974,1.5837428,0.6870604,0.7644986
15/09/2011,2.0011856,0.9474019,1.7697081,0.8942489,1.7474323,1.2780469,2.563194,1.9180115,1.667058,1.7059301,1.3395768
16/09/2011,-0.0781563,0.4679408,0.988658,1.2197105,0.9959012,0.5129496,0.1957849,0.5241701,0.3602771,0.9584665,1.0352693
19/09/2011,-1.4620645,-0.8948897,-0.0496944,-1.0604113,-0.0368942,-0.8891672,-2.7413793,-0.9776941,-1.4313328,-2.1598101,-0.4631238
20/09/2011,-0.616706,0.8844884,-0.3530055,0.4952907,-0.59388,0.1326763,-0.2481829,-0.7094273,-1.0132138,0.1778928,1.3493079
21/09/2011,-3.9791927,-2.5830934,-1.2872967,-2.0602731,-3.0175178,-1.7635182,-4.9404656,-4.0070713,-4.5,-5.238518,-1.7215655
22/09/2011,-5.2979567,-2.1196572,-3.189446,-1.814882,-3.2854209,-1.878673,-2.9849816,-3.7753223,-5.4973822,-2.5979557,-1.8042742
23/09/2011,-0.776992,0.1893835,1.0416123,0.7057637,1.6157472,-0.1080055,1.1562179,1.0287081,-0.3501803,1.0144294,0.9752037
26/09/2011,3.556756,1.575213,1.2840718,1.5100951,2.174375,1.8118672,4.4132588,2.4942774,3.0997587,1.4890486,0.8303398
27/09/2011,1.5079783,1.4590863,1.1121882,1.1917482,0.7971718,0.6404068,0.4074682,1.6095495,2.045073,0.6653587,0.2511389
28/09/2011,-3.0057005,-1.7251921,-1.4052172,-0.6254061,-1.6505055,-1.7363221,-2.9073289,-2.4101864,-4.4917493,-2.5167359,-0.9146519
29/09/2011,1.3958148,0.7492562,-0.399171,0.8336739,-0.8530872,0.9860072,2.8384279,1.4328984,0.020879,1.5820584,1.5286924
30/09/2011,-2.7839375,-1.2725857,-2.8413616,-1.102375,-2.8387051,-1.1665002,-3.51835,-3.2885418,-3.689594,-3.0891665,-1.1060922
03/10/2011,-3.2837237,-3.1626465,-2.25548,-1.8113269,-2.8853482,-1.4704444,-4.5268783,-3.0005542,-2.5846654,-4.2207506,-2.3189085
04/10/2011,3.1523643,0.98287,2.1343938,0.5509182,3.1056133,0.7015222,4.102733,2.5791707,3.6544666,3.715313,-0.461603
05/10/2011,3.3389926,1.6101224,2.3599523,-0.2988544,1.8376889,0.2103049,1.2019231,2.1920751,4.1803059,-0.5422222,0.0301132
06/10/2011,1.592552,1.0673527,1.6896962,0.5578684,2.2351936,1.023085,3.2254032,2.1489469,2.5239518,2.6543927,1.613583
07/10/2011,-1.2225888,-0.1299791,-0.5292756,-0.3394883,-0.1740705,0.577772,-3.6696137,-0.4649567,-1.5273312,-2.7598816,0.4147657
10/10/2011,4.4619079,2.5080665,3.4253409,2.1352609,3.5223547,1.5555412,5.1420669,3.6374775,4.1632653,5.1929448,2.0121555
11/10/2011,0.0480629,-0.3570862,0.6331932,-1.0168389,0.2930872,-0.2415152,-0.0657659,0.35837,0.1665361,-1.8384543,-1.0585377
12/10/2011,0.770725,0.1752011,0.533353,0.9615385,1.0580767,0.825051,2.668262,1.2811073,0.9779951,1.7514957,-0.1403099
13/10/2011,-0.3088339,-0.0609481,0.995037,0.6349206,-0.1728379,-0.1137405,-2.3774838,-0.8941553,-0.5181598,-1.0481466,0.0234178
14/10/2011,3.5761066,0.8803097,2.1253934,0.558117,1.724712,0.7275028,1.414672,1.7934424,2.5507472,2.6265932,0.8604039
17/10/2011,-1.6921934,-1.687431,-1.773016,-0.7158945,-1.9245876,-0.9169414,-3.343143,-2.687804,-3.0996345,-2.6432827,-0.2611421
18/10/2011,3.0138441,0.7886857,1.0159266,0.8263793,1.8321986,0.7669635,4.9689441,2.917546,2.4297051,3.6717807,0.7040205
19/10/2011,-0.9217047,-0.3289212,-2.2049163,-0.5705102,-1.4452856,-0.3491115,-1.7113354,-1.2231536,-2.9794357,-1.4881942,0.1039982
20/10/2011,0.6641993,0.0825017,-0.4934291,-0.1212219,0.4422719,0.4765812,1.8060556,0.6300761,0.9464189,0.7426787,0.5713956
21/10/2011,1.8264205,1.8693825,1.3329733,0.8172182,2.8041715,1.5548924,2.3653545,1.9254434,2.5489526,3.4346988,1.6470588
24/10/2011,1.1495823,1.391318,1.940454,-0.8747994,1.400876,-0.5629446,2.1804384,1.7221788,2.3332222,2.3487487,-0.41215
25/10/2011,-2.0048239,-1.9720921,-1.7110266,-1.7650393,-2.2326675,-1.1415951,-3.0761556,-2.0037002,-2.5126797,-1.7171797,-1.2529055
26/10/2011,2.2466822,1.4392268,0.4158607,1.087942,-0.3573285,0.8936157,1.95002,0.7195526,1.933082,1.2077295,0.6602365
27/10/2011,3.8611897,2.2214167,3.1277088,2.519364,2.6504532,1.2537034,6.1644604,4.3961096,5.3193482,4.7812251,2.1274169
28/10/2011,0.4691092,0.2938048,0.2825057,0.4533164,-0.6542383,-0.1971232,-0.2166218,-0.0271021,0.7158101,0.6301723,-0.6310734
31/10/2011,-4.4292701,-1.9319158,-1.8555597,-1.7021613,-1.5184937,-1.2776595,-3.8547072,-2.4839038,-4.193705,-1.116644,-0.6463216
01/11/2011,-3.1109395,-1.9828496,-2.841893,-1.6188789,-2.2398234,-1.7287192,-4.7141756,-3.0510477,-2.5618578,-3.6166641,-1.9685485
02/11/2011,2.8520748,0.6200247,1.1280123,1.285305,1.14225,0.814353,2.8089238,1.7957633,2.2178087,1.9316023,1.6503174
03/11/2011,2.4900688,1.1880206,2.428837,1.632719,1.2934997,1.2274391,1.860805,2.4542254,2.0632865,1.2270892,1.1580381
04/11/2011,-0.1418037,-0.8076586,-0.5515616,-0.787339,-0.3370714,-0.5080889,-1.4018434,-0.7011032,-0.1269151,-1.3503146,-0.5443322
07/11/2011,0.721386,1.1680237,0.6517978,0.8256513,0.4520325,0.6704681,0.4422054,0.1765133,0.7533811,0.3421994,0.6319472
08/11/2011,1.3516054,0.9359733,1.1538643,0.3180156,1.0910033,1.0207892,1.9282211,1.0295744,1.1126126,1.1936134,0.476591
09/11/2011,-4.2585551,-2.7742396,-3.636279,-1.9258203,-3.6251841,-2.2951325,-5.4401312,-3.8095889,-4.7445093,-4.7411152,-2.1819196
10/11/2011,1.7551677,1.3625049,0.0893849,0.9292929,0.9270951,0.8734038,0.5550737,1.0594425,0.9353662,0.1286484,0.6275315
11/11/2011,1.8353165,1.6879928,2.1143588,0.9767814,2.515392,1.1252813,2.2195388,2.3675508,2.3584469,2.6901148,1.3719599
14/11/2011,-1.2133336,-0.6711068,-0.6358286,-1.0704091,-0.6937084,-0.6614738,-2.0307138,-0.6460703,-0.8872391,-2.2599312,-1.1688384
15/11/2011,-0.1514005,0.1842658,1.3012037,0.4568406,0.3557453,0.3920592,0.4191548,0.5776348,0.0959123,1.0320826,0.1754187
16/11/2011,-1.5257771,-1.7575231,-1.4770459,-1.5956598,-1.9303277,-0.8275477,-2.4872777,-1.5166105,-2.3590071,-1.4491606,-1.2992148
17/11/2011,-2.1210663,-1.1467055,-2.2261417,-0.5107832,-1.6692955,-0.4812951,-2.0933505,-1.7983727,-2.9066779,-1.9847328,-0.5894809
18/11/2011,-0.4798144,-0.2051714,-0.670372,-0.2118817,-0.1303302,0.4176742,0.539019,0.380485,0.4139192,0.9099852,0.6332758
21/11/2011,-1.685471,-1.916234,-1.9314305,-1.0453246,-1.5425799,-1.538654,-2.525764,-2.2884268,-1.6392657,-2.6809651,-1.1842105
22/11/2011,-0.9546587,0.2257336,-0.1476476,-0.4291491,-0.0611746,0.0698768,-0.9228137,-0.7975927,-0.7455777,-0.4758327,-1.2678747
23/11/2011,-2.8996977,-1.5336765,-2.4009423,-2.1052632,-2.1152146,-1.1362915,-2.8867506,-2.29507,-2.7739592,-2.650562,-1.5304327
25/11/2011,-0.8380005,-0.4683586,-0.657371,-0.2455338,-0.3891051,0.1958392,0.4382622,-0.1458762,-0.4191284,0.628985,0.4585244
28/11/2011,3.5763208,2.7166776,3.5309019,2.1303684,3.0343192,1.5380179,2.9469424,3.2476776,3.6308316,2.0378457,1.3100178
29/11/2011,1.5280378,0.4288188,-0.6815969,0.7147012,0.1726356,0.9845688,-0.5958597,-0.0544208,0.1859464,-0.1426534,1.1175472
30/11/2011,5.4951001,3.7341537,3.9894419,3.2593448,3.1967019,2.3718009,6.575207,5.132859,5.9099346,5.1680672,2.7600972
01/12/2011,-0.6933759,0.0843688,0.58259,-0.3995525,0.0229215,-0.2991453,-0.9509451,-0.2278848,-0.6133555,-1.1985617,-0.2308689
02/12/2011,-0.0841686,-1.2465834,-0.1466064,-0.0320924,0.7660577,-0.217378,1.3581548,-0.0934385,-0.7424249,-0.0566114,-1.0384919
05/12/2011,1.1774391,0.1707235,1.2154909,0.7303371,0.8609487,0.4019515,2.1081206,1.0911358,0.991071,0.5259751,0.8155583
06/12/2011,0.0719057,0.464816,-0.0356701,0.2947972,-0.2093735,0.2200355,-0.0848464,0.1816064,0.7545248,-0.0643967,0.2206257
07/12/2011,-0.722322,0.6066058,0.099912,0.2065459,0.4777276,0.1128255,1.1831975,-0.1710162,0.0689148,1.0954491,-0.3048092
08/12/2011,-2.5617584,-1.7577476,-1.4995604,-1.7599493,-2.0367515,-1.0051476,-3.709506,-2.322952,-3.002617,-2.3105729,-1.472087
09/12/2011,2.2147074,1.3809066,1.5875314,0.9522272,1.5937561,0.9568936,2.2893666,2.2133361,1.1359871,2.2021042,1.3963912
12/12/2011,-2.3522212,-1.15945,-1.4558495,-0.2717826,-0.3001937,-0.755821,-2.5846399,-1.7947838,-2.2090139,-2.1466762,-0.9577784
13/12/2011,-0.5150702,-0.147929,-0.9158171,-0.0881693,-1.9717033,-0.297875,-1.4753047,-1.139183,-1.7085427,-1.0275648,0.5436027
14/12/2011,-2.7166424,-0.2183236,-1.7269477,-0.6337746,-1.1856794,-0.5174485,-0.3018466,-1.116963,-1.1783036,0.6591958,-0.8081498
15/12/2011,-0.2347323,1.1278685,-0.3341336,0.2179881,0.177145,0.9783585,0,0.6899017,0.6355932,1.3506876,1.3483275
16/12/2011,0.8884021,0.0128786,0.2359193,0.4511399,0.1301214,0.0735858,0.5164737,0.4650667,0.7001224,0.7753816,-0.3113678
19/12/2011,-1.6485726,-0.3038966,-1.0901073,-0.7378298,-1.2228849,-0.4228071,-2.3328609,-1.084844,-1.8912874,-1.1380941,-0.8007269
20/12/2011,3.949305,2.0950118,3.063397,1.882524,2.8032654,1.8799422,3.8277801,3.4081166,3.9199167,3.4454803,2.1067094
21/12/2011,1.1602297,0.738829,-1.9491567,0.4282316,0.3412633,1.0992993,0.5824112,0.2141919,0.3051979,0.2664577,1.4801525
22/12/2011,1.1410909,0.5902446,0.9914733,0.8212255,0.2975898,-0.2449516,2.0497973,0.8308053,0.917562,1.5632328,0.0828729
23/12/2011,0.8033981,0.7965243,1.0602788,0.9476817,1.1085752,0.9043541,0.7433046,0.9162706,0.9610402,0.5156226,0.6900359
27/12/2011,0.194482,0.1089972,0.1311444,0.3413764,0.1967107,-0.041548,-0.6814982,-0.1761697,-0.0093323,0.5053212,0.7839912
28/12/2011,-1.878247,-1.1852915,-1.0453553,-0.6726977,-1.190821,-0.5076896,-1.5935125,-1.4525708,-2.2446218,-1.3559839,-0.5983789
29/12/2011,1.1636476,0.9515939,0.9264933,0.8640822,1.0618547,0.69231,1.6135539,1.253573,1.0979568,0.9730481,0.7935205
30/12/2011,-0.1552855,-0.3051125,-0.4468514,0.1929459,-0.5446869,-0.5601162,-0.6238303,-0.5748104,-0.0330532,-0.458891,-0.6515365
03/01/2012,2.6055567,1.3859169,1.6832142,0.0693268,0.9365481,0.0417238,2.7563773,2.0833333,2.9474281,0.6300423,-1.7051044
04/01/2012,0.1459635,-0.5546421,0.2590984,-0.5542299,0.7191704,-0.211511,-0.5220482,0.4859086,0.6010553,-1.6950447,-0.5448682
05/01/2012,-0.607295,0.2221071,0.5096791,-0.5031349,0.7267859,-0.1821059,1.3901295,-0.0400187,0.3329381,0.9242718,0.1453488
06/01/2012,-0.539565,0.0714092,0.1095134,-1.7582076,0.1708915,-0.6579734,-0.5671494,-0.0667245,-0.0818219,-0.4848392,-0.5693871
09/01/2012,0.5708453,0.2214567,-0.2568371,-0.0475135,-0.0063185,0.1445087,0.5039318,0.7511518,0.2274692,-0.2242673,0.1852684
10/01/2012,0.7198436,0.8715934,0.457775,0.4436698,0.6129348,0.3727754,1.9670505,1.355247,1.779311,1.4028833,0.1344915
11/01/2012,-1.3155685,-0.0146039,0.2041107,0.7256665,0.119328,-0.6199832,0.9834648,0.3007715,1.0078937,0.8407858,-0.414125
12/01/2012,-0.8471371,0.211787,0.3931786,0.2897416,0.3105103,-0.0632892,0.4227312,0.8735332,1.5055852,-0.5988024,-0.1966845
13/01/2012,-0.3604394,-0.398387,-0.7124994,-0.0858905,-0.2970421,-0.0965018,-0.8046038,-0.7431821,-0.630709,0.3736465,-0.1407658
17/01/2012,0.7330564,0.6658212,0.665336,0.406377,0.464139,0.4135475,-0.7788999,0.3906504,0.551543,0.6761377,0.0281928
18/01/2012,1.5105453,0.503937,1.6311019,0.3424658,1.5607929,0.0240493,1.6674788,0.943641,1.1318619,0.6187745,-0.0281849
19/01/2012,0.4080487,0.0144638,0.6735571,0.1473782,0.9343784,0.177321,0.8679908,0.8930579,-0.0043046,0.5624719,-0.8401466
20/01/2012,0.106258,0.0457953,0.2399354,0.1549067,-0.7643351,0.2370095,0.6915848,-0.3629764,-0.3013345,0.231188,0.2445127
23/01/2012,0.6592179,-0.484244,0.3797556,-0.7810687,-0.2086658,-0.1975397,0.2778797,-0.2684306,-0.0561313,0.3645833,0.2666062
24/01/2012,-0.2664003,0.0653642,0.100885,-1.3250195,0.3536285,-0.4438447,-0.1986824,0.0544715,0.0302415,0.6746238,-0.7920344
25/01/2012,1.0536079,0.6725698,0.9803472,0.3080569,0.6496093,1.0031027,0.2409891,1.1945174,1.5936771,1.2886598,1.6423358
26/01/2012,-1.3253056,-0.4277612,-0.610171,-1.8741633,-0.0821993,-0.3728005,-0.8989234,-0.1930441,-0.1742975,0.5597964,0.3085727
27/01/2012,-0.4129772,0.0193078,0.1278043,-0.6981783,-0.2224254,-0.7783266,0.3638857,-0.1331727,0.1064645,0.2024291,-1.342357
30/01/2012,-0.4258976,-0.1085855,0.3327787,0.6061096,-0.171008,-0.458591,-1.0036257,-0.3714757,-0.0170162,-1.017316,-0.4932252
31/01/2012,-0.8498105,-0.0362345,0.1862832,0.176721,-0.0795326,-0.0272785,0.4193206,-0.4047293,0.038293,0.6560245,0.4329991
01/02/2012,0.4578737,0.9641873,0.9296841,0.7056371,0.3091994,0.7518797,1.6491358,1.1039293,1.0462742,0.564849,0.3800771
02/02/2012,0.4821546,-0.4092769,0.2516232,0.095549,-0.0915583,0.2798507,0.4575945,-0.0759566,-0.4756293,0.1008137,-0.3277762
03/02/2012,1.8331428,0.5431387,1.398382,0.7557076,1.9947458,0.3780945,2.676122,1.7103221,1.3744978,1.4531329,0.2381357
06/02/2012,1.1135857,-0.4111292,0.0221009,0.3315964,-0.1407649,0.0029894,-0.4789272,-0.2428923,-0.4755945,-0.5105297,-0.3733243
07/02/2012,0.4896785,0.2880184,0.3093444,0.0078691,0.4078939,0.0508191,-0.0911808,-0.0156079,-0.2808518,-0.0641437,0.6869926
08/02/2012,-0.5470717,-0.1244496,0.6542283,-0.0157369,0.2389629,-0.0029878,0.7706738,0.2435217,0.1975703,0.1568963,-0.0281944
09/02/2012,-0.0528224,-0.4361162,0.9694927,-0.0629574,0.1847548,0.4452014,-0.3874214,0.0529463,0.138446,-0.6835659,-0.2369
10/02/2012,-1.0460709,-0.2864019,-0.6719119,-0.5905977,-0.4729328,-0.2350001,-1.000101,-0.8373541,-1.755415,-0.9535417,-0.130039
13/02/2012,0.815868,0.6154812,0.5848081,0.8238276,0.7292071,0.3160594,0.9489796,1.170894,0.2004264,1.1147304,-0.3057065
14/02/2012,0.2045998,0.3214508,0.2191127,-0.0864236,-0.0890076,0.3596481,-1.0563024,-0.3226907,-1.2512236,-1.2169805,0.1703578
15/02/2012,-0.3208576,-0.227164,-0.6255953,-0.5111268,-0.4959169,-0.2369317,-0.582316,-1.3914397,0,-0.5725053,-0.5952381
16/02/2012,1.2363517,0.6614739,1.5662099,0.6560228,0.5312164,0.6679531,1.5979037,0.8428562,1.6808171,0.9183673,1.1348731
17/02/2012,0.270988,-0.3738006,-0.0643418,0.6203377,0.837143,0.0294898,0.6422575,0.4946001,0.1695418,0.0505561,-0.1296944
21/02/2012,0.8269823,-0.6524233,0.4227831,0.5696894,-0.3120584,-0.4333726,-0.1155721,0.2990375,0.5543097,-1.2777016,-0.2484332
22/02/2012,0.2001358,0.0168387,-0.4423739,-0.481105,-0.380958,-0.2013443,-1.2727639,-0.0900649,-0.2693149,-0.7677684,0.1754684
23/02/2012,0.4904234,0.0553177,0.4593655,0.6471735,0.506922,0.4480047,0.9630573,0.1367734,0.1308017,1.2158279,-0.1977625
24/02/2012,0.3851,0.3725872,0.5555556,-0.0929656,-0.0648891,0.245156,-0.4441304,-0.0279382,-0.0084278,0.0946418,0.4755704
27/02/2012,-0.2969982,0.0933998,0.1062473,0.0852978,0.274482,-0.0441969,0.8618068,-0.0652073,0.0969278,-0.1600116,-0.1915817
28/02/2012,-0.1489415,0.5048451,0.8639355,0.3254048,0.6975717,0.3154109,0.1558102,-0.1025354,0.1936679,-0.8887594,-0.3726077
29/02/2012,-1.0263878,-0.509451,-0.5008734,-0.1081165,-0.2162984,0.2615263,-0.4616852,-0.5380859,-1.739642,-0.2278574,-0.1133337
01/03/2012,0.9168222,0.4474541,0.6472218,0.3247004,0.7264632,-0.1905041,1.2402319,0.3002064,1.0990421,0.6409312,0.2155784
02/03/2012,-1.116504,-0.1762786,-0.1912367,0.4546505,-0.1134183,0.04111,-0.4332454,-0.5736734,-0.3341652,0.0219603,0.0113218
05/03/2012,-0.3200345,-0.1670445,-0.9643323,0.2608162,-0.075698,0.4666999,-0.4251275,-0.6647852,-1.600034,0.6440281,0.1867889
06/03/2012,-1.6305622,-1.400741,-1.090654,-0.841622,-1.4976254,-0.82973,-2.4611985,-2.2570869,-2.1565667,-1.4979639,-0.4745763
07/03/2012,0.6344317,0.353948,0.6899813,0.5169753,0.9672553,0.1090031,1.3028477,0.9882763,0.3614723,0.4798464,-0.0283833
08/03/2012,0.4974218,1.2247856,1.1079327,0.6678437,1.0370891,0.6003355,0.9861732,1.435927,1.6427285,-0.279186,0.3463744
09/03/2012,-0.137791,0.4152546,0.3906003,0.4880281,0.5422176,0.2778997,0.7852613,0.1860143,0.0475347,0.5452,0.4753282
12/03/2012,-0.2941176,-0.0641696,0.1598385,0.5160115,-0.2566691,0.5396733,-0.3096594,0.088114,-0.5960608,0.6301751,1.1038522
13/03/2012,1.2709858,1.3888559,2.038888,0.6115054,1.5266293,0.5512839,3.9178357,2.0657129,1.6902755,2.1335469,0.1893939
14/03/2012,-1.0015104,-0.0187648,0.6276366,-0.5102424,-0.0683488,-0.2481604,0.0192845,-0.1571068,-0.4572063,-0.1711108,-1.4177694
15/03/2012,0.1307688,0.1829912,0.2801636,0.4223546,0.3619265,0.2111719,1.8750603,1.2403196,0.7554945,0.0714184,-0.0902374
16/03/2012,1.1572437,-0.0679109,0.0122357,-0.0075103,-0.3606213,-0.1241268,0.2886208,-0.0944748,0.3365712,0.520982,-0.2653119
19/03/2012,0.5899335,0.0234335,0.7809473,0.1276851,0.4673696,0.11272,0.5991697,0.0945641,0.488302,0.8661697,-0.4980756
20/03/2012,-1.4278584,-0.4521601,-0.1294865,0.1425249,0.1701935,0.017322,0.3658022,-1.1032213,-0.5577622,-0.358978,0.1137656
21/03/2012,-1.0416478,-0.117672,-0.0749564,0.3220974,0.118933,0.1212331,-0.4345591,-0.0184894,-0.0212459,-0.2684374,-0.1590909
22/03/2012,-2.0778129,-0.2709644,-0.2777496,-0.4554618,-0.2206132,0.1643314,-1.3750704,-1.1003236,-1.5470271,-1.2537187,0.045527
23/03/2012,0.9648403,0.2315362,-0.0223632,-0.5550555,0.1162197,0.1208877,0.8755651,0.0560957,0.9756098,0.4734237,0.0113766
26/03/2012,0.913107,1.7112955,1.6979482,0.550611,1.6195249,0.7675722,1.5944148,1.4857036,1.380873,0.8924109,0.7678307
27/03/2012,-0.9378148,0.2850521,0.1079741,-0.8776536,-0.2061798,-0.1740272,-0.9797093,-0.2301814,-0.206629,-0.0283046,0.4289665
28/03/2012,-1.2277425,-0.2680655,-0.2356889,-0.9686696,-0.8515509,-0.1686148,0.3469943,-1.0305156,-1.5212339,-0.3609853,-0.837408
29/03/2012,0.0430558,0.2224436,-0.2282374,-0.2598197,-0.0056319,-0.0257643,-1.0700935,0.1212197,0.055782,-0.0213114,0.3740648
30/03/2012,0.7503462,0.746769,-0.3551792,0.0996016,0.4083357,0.647138,0.533749,0.4346206,0.4116991,0.9592156,0.5477132
02/04/2012,0.9249113,0.3809436,1.1156534,0.6582472,0.2804656,0.7966087,0.7846269,0.5718348,1.3837875,0.6263636,0.4155669
03/04/2012,-0.9845237,-0.0251475,-0.1055546,-0.0988518,-0.0783107,-0.5616868,-0.657312,-0.6208317,-0.8678069,-0.6294587,0.0503328
04/04/2012,-1.2154778,-0.7088793,-1.3916025,0.030446,-1.0356313,-0.278172,-1.6283435,-0.7329519,-1.3853476,-1.1753941,-0.1509223
05/04/2012,-0.5267911,0.0460607,0.4488476,-1.6283671,0.6957604,-0.0654674,-0.2146639,-0.454857,-0.5558907,-0.313368,-0.7389576
09/04/2012,-1.2728855,-1.3052186,-0.6803269,-0.8431312,-0.9802545,-0.8858128,-1.6110527,-1.608663,-1.5253282,-1.1431021,-0.5470645
10/04/2012,-1.934903,-1.1405514,-1.4165856,-1.6459942,-2.4366029,-0.9425829,-2.1281765,-2.1089128,-2.090209,-2.052468,-1.326982
11/04/2012,0.021489,0.2925563,0.4337548,1.2928299,1.3374037,0.4264578,1.5886412,1.1210398,0.9438202,1.4535527,0.2068966
12/04/2012,2.078125,0.5669388,1.3263468,0.9474591,1.3541816,0.1848803,1.9596345,2.0565553,2.7871772,1.5636364,0.3785272
13/04/2012,-1.5785244,-0.9614035,-1.6443116,-0.985107,-0.2774082,-0.0922695,-2.521089,-1.2185139,-1.1045655,-0.8163265,-0.3999543
16/04/2012,-0.2624468,0.0165332,-1.1747792,0.1488445,-0.3690142,0.4877486,0.9096273,0.2358716,0.3416408,1.4583785,0.9866911
17/04/2012,1.7542492,1.4263449,2.2985161,1.0090738,1.0911992,1.108622,1.398431,1.6090565,1.5146886,0.9179535,0.6418996
18/04/2012,-0.1973029,-0.2537835,-0.7922964,-0.464648,0.1493715,-0.1022611,-0.8313311,-0.3661628,-0.3439972,-0.7403751,-0.2822148
19/04/2012,-0.2840636,0.1797344,-1.271655,0.2022874,-0.8554946,-0.3213148,-0.4458012,-1.0428446,-0.3063514,-0.0639341,-0.2999943
20/04/2012,-0.0904664,0.5242556,-0.5371995,0.6599891,0.187335,0.8672087,-0.5110733,0.7586338,0.0735771,1.1515496,1.033269
23/04/2012,-0.1078873,-0.7788054,-0.7444634,-0.6633755,-1.0850781,-1.4508329,-0.7681018,-1.0175472,-1.4012629,-1.3773717,-0.5731625
24/04/2012,0.7367406,0.3737706,-0.5987772,2.7877,-0.3437017,0.0143488,1.1388848,1.2221515,-0.0263181,1.6246259,0.7799254
